,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Adj Close,Close,Close,Close,Close,Close,Close,High,High,High,High,High,High,Low,Low,Low,Low,Low,Low,Open,Open,Open,Open,Open,Open,Volume,Volume,Volume,Volume,Volume,Volume
,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META,AAPL,AMZN,BABA,BIDU,GOOGL,META
Date,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2022-03-02,164.8882293701172,152.05250549316406,105.41999816894531,160.57000732421875,134.57150268554688,208.11000061035156,166.55999755859375,152.05250549316406,105.41999816894531,160.57000732421875,134.57150268554688,208.11000061035156,167.36000061035156,152.99949645996094,107.38999938964844,162.58999633789062,135.2624969482422,209.14999389648438,162.9499969482422,148.75,103.23999786376953,154.7100067138672,133.07150268554688,202.02000427246094,164.38999938964844,150.8489990234375,107.38999938964844,160.25999450683594,134.6280059814453,204.77999877929688,79724800,47334000,20791800,3578300,23520000,29452100
2022-03-03,164.56153869628906,147.89849853515625,102.05000305175781,155.19000244140625,133.89950561523438,202.97000122070312,166.22999572753906,147.89849853515625,102.05000305175781,155.19000244140625,133.89950561523438,202.97000122070312,168.91000366210938,153.9290008544922,106.62999725341797,163.38999938964844,136.4394989013672,209.0800018310547,165.5500030517578,146.8560028076172,101.06999969482422,153.14999389648438,133.02549743652344,201.4199981689453,168.47000122070312,153.531494140625,106.02999877929688,161.32000732421875,136.00999450683594,209.02000427246094,76678400,65198000,21725900,3218800,24604000,27263500
2022-03-04,161.53225708007812,145.64100646972656,100.5999984741211,147.25999450683594,131.906494140625,200.05999755859375,163.1699981689453,145.64100646972656,100.5999984741211,147.25999450683594,131.906494140625,200.05999755859375,165.5500030517578,147.85000610351562,104.38999938964844,154.77000427246094,133.85150146484375,205.88999938964844,162.10000610351562,143.8070068359375,99.33000183105469,146.39999389648438,130.33749389648438,198.7899932861328,164.49000549316406,147.15899658203125,100.29000091552734,152.3000030517578,132.92750549316406,202.3699951171875,83737200,60934000,24574700,3248800,30430000,32130900
2022-03-07,157.70114135742188,137.4530029296875,98.66000366210938,138.3699951171875,126.37850189208984,187.47000122070312,159.3000030517578,137.4530029296875,98.66000366210938,138.3699951171875,126.37850189208984,187.47000122070312,165.02000427246094,146.09449768066406,103.36000061035156,148.25999450683594,131.73500061035156,200.88999938964844,159.0399932861328,137.41650390625,98.5999984741211,138.36000061035156,126.29499816894531,187.27999877929688,163.36000061035156,145.44349670410156,99.55999755859375,143.6199951171875,131.48800659179688,200.7899932861328,96418800,86934000,20679400,4003000,45112000,38560600
2022-03-08,155.8597869873047,136.01449584960938,97.5,136.82000732421875,127.10449981689453,190.2899932861328,157.44000244140625,136.01449584960938,97.5,136.82000732421875,127.10449981689453,190.2899932861328,162.8800048828125,140.69949340820312,100.91000366210938,139.39999389648438,131.25,196.6999969482422,155.8000030517578,133.57249450683594,95.56999969482422,132.02999877929688,125.67449951171875,186.11000061035156,158.82000732421875,136.68350219726562,99.31999969482422,138.27999877929688,126.25,187.85000610351562,131148300,91662000,23275500,3776500,40428000,37508100
2022-03-09,161.31446838378906,139.2790069580078,100.93000030517578,144.22999572753906,133.4199981689453,198.5,162.9499969482422,139.2790069580078,100.93000030517578,144.22999572753906,133.4199981689453,198.5,163.41000366210938,140.25,100.97000122070312,144.67999267578125,133.73550415039062,199.10000610351562,159.41000366210938,136.8280029296875,98.31999969482422,138.4600067138672,129.90049743652344,193.9199981689453,161.47999572753906,139.5,100.26000213623047,138.4600067138672,131.25,195.74000549316406,91454900,82656000,20853600,3303000,37026000,31894700
2022-03-10,156.928955078125,146.8175048828125,92.91999816894531,135.16000366210938,132.42950439453125,195.2100067138672,158.52000427246094,146.8175048828125,92.91999816894531,135.16000366210938,132.42950439453125,195.2100067138672,160.38999938964844,148.67449951171875,95.69999694824219,138.33999633789062,133.27200317382812,196.27999877929688,155.97999572753906,143.97799682617188,90.81999969482422,132.86000061035156,130.91250610351562,191.07000732421875,160.1999969482422,145.68499755859375,95.19000244140625,138.08999633789062,131.26600646972656,194.83999633789062,105342000,135062000,37671200,4452300,27102000,24853000
2022-03-11,153.1769561767578,145.52450561523438,86.70999908447266,118.91999816894531,129.87049865722656,187.61000061035156,154.72999572753906,145.52450561523438,86.70999908447266,118.91999816894531,129.87049865722656,187.61000061035156,159.27999877929688,149.6750030517578,93.94999694824219,137.44000244140625,133.79550170898438,193.55999755859375,154.5,145.36900329589844,86.68000030517578,118.66000366210938,129.63150024414062,186.6699981689453,158.92999267578125,149.57449340820312,93.26000213623047,135.89999389648438,133.48849487304688,192.63999938964844,96970100,68900000,39341800,7837300,31526000,34694500
2022-03-14,149.10824584960938,141.85299682617188,77.76000213623047,108.97000122070312,125.95099639892578,186.6300048828125,150.6199951171875,141.85299682617188,77.76000213623047,108.97000122070312,125.95099639892578,186.6300048828125,154.1199951171875,147.4499969482422,82.44999694824219,116.62000274658203,130.40899658203125,192.2899932861328,150.10000610351562,140.88400268554688,77.08000183105469,102.18000030517578,125.2750015258789,185.82000732421875,151.4499969482422,145.9810028076172,80.69999694824219,107.6500015258789,130.25,187.02999877929688,108732100,74086000,69992600,13559900,38812000,31010500
2022-03-15,153.53335571289062,147.3665008544922,76.76000213623047,108.37999725341797,129.197998046875,192.02999877929688,155.08999633789062,147.3665008544922,76.76000213623047,108.37999725341797,129.197998046875,192.02999877929688,155.57000732421875,147.98500061035156,80.13999938964844,113.5,129.85450744628906,192.27999877929688,150.3800048828125,142.0,73.27999877929688,103.7699966430664,125.72049713134766,185.91000366210938,150.89999389648438,142.85000610351562,75.0999984741211,105.01000213623047,126.97599792480469,190.8000030517578,92964300,75584000,86209300,9396400,30920000,31721700
2022-03-16,157.9882049560547,153.10400390625,104.9800033569336,150.8699951171875,133.28050231933594,203.6300048828125,159.58999633789062,153.10400390625,104.9800033569336,150.8699951171875,133.28050231933594,203.6300048828125,160.0,153.14999389648438,105.73999786376953,151.44000244140625,133.33299255371094,203.72999572753906,154.4600067138672,147.35350036621094,87.12000274658203,122.80999755859375,128.7344970703125,194.52000427246094,157.0500030517578,148.5,92.0,126.04000091552734,130.73300170898438,194.6999969482422,102300200,84958000,159834300,17773700,35576000,40640300
2022-03-17,159.00784301757812,157.23899841308594,100.37000274658203,147.14999389648438,133.83900451660156,207.83999633789062,160.6199951171875,157.23899841308594,100.37000274658203,147.14999389648438,133.83900451660156,207.83999633789062,161.0,157.49850463867188,101.88999938964844,147.52999877929688,134.08050537109375,208.0399932861328,157.6300048828125,152.13999938964844,95.7699966430664,137.91000366210938,132.18499755859375,201.11000061035156,158.61000061035156,152.6405029296875,99.13999938964844,143.42999267578125,133.1490020751953,201.6999969482422,75615400,72934000,80663200,8725500,28264000,29499700
2022-03-18,162.33413696289062,161.25050354003906,108.30000305175781,149.0399932861328,136.12550354003906,216.49000549316406,163.97999572753906,161.25050354003906,108.30000305175781,149.0399932861328,136.12550354003906,216.49000549316406,164.47999572753906,161.593994140625,111.73999786376953,158.5800018310547,136.24400329589844,216.8000030517578,159.75999450683594,156.01100158691406,99.5999984741211,148.89999389648438,132.2584991455078,206.0,160.50999450683594,156.81300354003906,100.5,150.2100067138672,133.42449951171875,206.6999969482422,123511700,102962000,83781800,14491400,44566000,52128000
2022-03-21,163.7200927734375,161.4915008544922,103.58999633789062,146.67999267578125,136.10150146484375,211.49000549316406,165.3800048828125,161.4915008544922,103.58999633789062,146.67999267578125,136.10150146484375,211.49000549316406,166.35000610351562,163.08399963378906,105.68000030517578,150.3699951171875,137.0500030517578,214.7100067138672,163.00999450683594,159.55299377441406,98.69999694824219,142.77000427246094,134.09249877929688,207.6300048828125,163.50999450683594,161.12100219726562,102.80999755859375,146.0,136.1634979248047,214.5,95811400,66538000,58882900,4296300,26832000,30142300
2022-03-22,167.12554931640625,164.88900756835938,114.98999786376953,154.58999633789062,139.8679962158203,216.64999389648438,168.82000732421875,164.88900756835938,114.98999786376953,154.58999633789062,139.8679962158203,216.64999389648438,169.4199981689453,166.16700744628906,118.23999786376953,157.75,141.0500030517578,219.4600067138672,164.91000366210938,161.69900512695312,112.37000274658203,150.2899932861328,136.10150146484375,210.17999267578125,165.50999450683594,161.8054962158203,114.01000213623047,154.86000061035156,136.10150146484375,211.3699951171875,81532000,64086000,88193400,5467700,35496000,31998800
2022-03-23,168.50161743164062,163.4080047607422,117.23999786376953,154.89999389648438,138.27549743652344,213.4600067138672,170.2100067138672,163.4080047607422,117.23999786376953,154.89999389648438,138.27549743652344,213.4600067138672,172.63999938964844,166.3699951171875,124.11100006103516,158.6300048828125,139.5885009765625,216.8000030517578,167.64999389648438,162.68699645996094,112.68000030517578,148.5399932861328,137.8350067138672,212.16000366210938,167.99000549316406,163.7050018310547,115.69999694824219,152.5,138.70249938964844,213.3300018310547,98062700,55812000,81605700,5005600,25154000,23717300
2022-03-24,172.32286071777344,163.64950561523438,115.1500015258789,150.61000061035156,141.57200622558594,219.57000732421875,174.07000732421875,163.64950561523438,115.1500015258789,150.61000061035156,141.57200622558594,219.57000732421875,174.13999938964844,164.11849975585938,116.5,155.74000549316406,141.61900329589844,220.6699981689453,170.2100067138672,160.0500030517578,110.81999969482422,143.50999450683594,137.75050354003906,214.7899932861328,171.05999755859375,163.74949645996094,112.86000061035156,153.7100067138672,139.1999969482422,215.0,90131400,56798000,55850200,5256500,26396000,31502300
2022-03-25,172.96633911132812,164.77349853515625,112.98999786376953,146.5399932861328,141.67300415039062,221.82000732421875,174.72000122070312,164.77349853515625,112.98999786376953,146.5399932861328,141.67300415039062,221.82000732421875,175.27999877929688,165.36849975585938,113.86000061035156,147.9600067138672,142.03500366210938,225.5,172.75,162.25,109.4000015258789,142.80999755859375,139.7375030517578,218.88999938964844,173.8800048828125,164.0,110.52999877929688,145.16000366210938,141.91600036621094,220.50999450683594,80546200,49032000,42396500,3643800,24126000,40039000
2022-03-28,173.83750915527344,168.99049377441406,115.08999633789062,147.4499969482422,141.45550537109375,223.58999633789062,175.60000610351562,168.99049377441406,115.08999633789062,147.4499969482422,141.45550537109375,223.58999633789062,175.72999572753906,169.03750610351562,116.2300033569336,148.4199981689453,142.00250244140625,224.0399932861328,172.0,164.89999389648438,111.91999816894531,144.8000030517578,139.81149291992188,219.5399932861328,172.1699981689453,164.97500610351562,113.86000061035156,147.0,140.90049743652344,222.1300048828125,90371900,59854000,30168000,2942800,35050000,26224100
2022-03-29,177.1637725830078,169.31500244140625,116.70999908447266,147.69000244140625,142.5054931640625,229.86000061035156,178.9600067138672,169.31500244140625,116.70999908447266,147.69000244140625,142.5054931640625,229.86000061035156,179.00999450683594,170.8314971923828,119.5999984741211,154.8699951171875,143.7935028076172,230.88999938964844,176.33999633789062,167.86849975585938,115.73999786376953,147.2100067138672,142.0384979248047,225.2899932861328,176.69000244140625,170.38400268554688,118.36000061035156,153.19000244140625,142.6475067138672,226.07000732421875,100589400,66154000,28060900,3819400,34318000,31417900
2022-03-30,175.98573303222656,166.30099487304688,116.58000183105469,143.8300018310547,141.93850708007812,227.85000610351562,177.77000427246094,166.30099487304688,116.58000183105469,143.8300018310547,141.93850708007812,227.85000610351562,179.61000061035156,168.95050048828125,120.10199737548828,150.5800018310547,142.7205047607422,231.14999389648438,176.6999969482422,165.5,115.54000091552734,143.4199981689453,141.60000610351562,226.7100067138672,178.5500030517578,168.50950622558594,115.54000091552734,146.1199951171875,142.4600067138672,228.91000366210938,92633200,56168000,28381700,4759900,19884000,25588000
2022-03-31,172.85745239257812,162.99749755859375,108.80000305175781,132.3000030517578,139.0675048828125,222.36000061035156,174.61000061035156,162.99749755859375,108.80000305175781,132.3000030517578,139.0675048828125,222.36000061035156,178.02999877929688,166.4949951171875,115.08999633789062,139.5,142.10800170898438,228.49000549316406,174.39999389648438,162.95350646972656,108.70999908447266,132.17999267578125,139.02450561523438,222.25999450683594,177.83999633789062,166.44500732421875,115.02999877929688,138.32000732421875,142.05299377441406,228.4499969482422,103049300,59966000,31240200,7965900,37524000,24192300
2022-04-01,172.56045532226562,163.55999755859375,110.19999694824219,140.97000122070312,140.15049743652344,224.85000610351562,174.30999755859375,163.55999755859375,110.19999694824219,140.97000122070312,140.15049743652344,224.85000610351562,174.8800048828125,165.82699584960938,118.94999694824219,144.85000610351562,140.4709930419922,227.27999877929688,171.94000244140625,162.3195037841797,109.75,140.16000366210938,138.3074951171875,222.6999969482422,174.02999877929688,164.14950561523438,117.62000274658203,144.00999450683594,139.5,224.5500030517578,78751300,57090000,55873000,6534800,25942000,19544800
2022-04-04,176.64901733398438,168.34649658203125,117.5,153.8000030517578,142.97149658203125,233.88999938964844,178.44000244140625,168.34649658203125,117.5,153.8000030517578,142.97149658203125,233.88999938964844,178.49000549316406,168.39450073242188,118.22000122070312,154.2899932861328,143.71200561523438,234.35000610351562,174.44000244140625,163.20550537109375,113.375,145.60000610351562,140.3105010986328,225.86000061035156,174.57000732421875,164.125,115.69999694824219,146.6300048828125,140.35850524902344,225.97999572753906,76468400,49882000,39088500,5728200,25942000,28054800
2022-04-05,173.30291748046875,164.05499267578125,111.0,144.6199951171875,140.59100341796875,231.83999633789062,175.05999755859375,164.05499267578125,111.0,144.6199951171875,140.59100341796875,231.83999633789062,178.3000030517578,168.11050415039062,115.0,150.89999389648438,142.99049377441406,236.86000061035156,174.4199981689453,163.26600646972656,110.2300033569336,144.27999877929688,140.38250732421875,231.02000427246094,177.5,167.7415008544922,115.0,150.61000061035156,142.86900329589844,234.0800018310547,73401800,53728000,35226000,3533600,21418000,29727200
2022-04-06,170.10533142089844,158.75599670410156,107.68000030517578,140.0,136.54800415039062,223.3000030517578,171.8300018310547,158.75599670410156,107.68000030517578,140.0,136.54800415039062,223.3000030517578,173.6300048828125,162.1999969482422,109.47000122070312,142.83999633789062,139.36050415039062,228.99000549316406,170.1300048828125,157.25450134277344,106.12000274658203,137.99000549316406,135.51699829101562,221.41000366210938,172.36000061035156,161.65049743652344,109.23999786376953,142.72999572753906,138.75,226.91000366210938,89058800,79056000,23739800,3788500,32468000,28995100
2022-04-07,170.41221618652344,157.7845001220703,104.2699966430664,135.7100067138672,135.8885040283203,222.9499969482422,172.13999938964844,157.7845001220703,104.2699966430664,135.7100067138672,135.8885040283203,222.9499969482422,173.36000061035156,160.07899475097656,107.52999877929688,139.72999572753906,137.1645050048828,225.52000427246094,169.85000610351562,154.51150512695312,102.61000061035156,133.25,134.2274932861328,218.55999755859375,171.16000366210938,158.39999389648438,106.68000030517578,138.35000610351562,136.00999450683594,223.92999267578125,77594700,68136000,26814300,3893100,26234000,21037200
2022-04-08,168.3828125,154.4604949951172,103.52999877929688,134.75999450683594,133.28750610351562,222.3300018310547,170.08999633789062,154.4604949951172,103.52999877929688,134.75999450683594,133.28750610351562,222.3300018310547,171.77999877929688,157.36849975585938,106.47000122070312,138.4199981689453,135.6699981689453,225.1300048828125,169.1999969482422,154.2310028076172,103.3290023803711,134.5800018310547,132.9654998779297,220.02999877929688,171.77999877929688,156.75,104.4800033569336,135.39999389648438,135.58349609375,222.3800048828125,76575500,46002000,20814900,2538800,25142000,18375700
2022-04-11,164.0863800048828,151.1219940185547,101.55000305175781,133.0500030517578,128.82350158691406,216.4600067138672,165.75,151.1219940185547,101.55000305175781,133.0500030517578,128.82350158691406,216.4600067138672,169.02999877929688,154.13650512695312,103.91999816894531,136.1699981689453,132.09249877929688,220.61000061035156,165.5,150.5345001220703,99.16000366210938,130.5,128.6685028076172,215.22000122070312,168.7100067138672,152.71299743652344,101.08999633789062,133.99000549316406,131.82350158691406,218.4199981689453,72246700,52112000,23504100,2835600,36884000,20516600
2022-04-12,165.97720336914062,150.78750610351562,99.75,130.99000549316406,127.7145004272461,214.13999938964844,167.66000366210938,150.78750610351562,99.75,130.99000549316406,127.7145004272461,214.13999938964844,169.8699951171875,155.0989990234375,102.33000183105469,135.47000122070312,131.60000610351562,222.02999877929688,166.63999938964844,150.38299560546875,99.38999938964844,130.67999267578125,126.78900146484375,213.1300048828125,168.02000427246094,153.6925048828125,101.18000030517578,134.88999938964844,131.60000610351562,220.24000549316406,79265200,55178000,23953600,3035500,32710000,20128800
2022-04-13,168.689697265625,155.54100036621094,100.02999877929688,134.6699981689453,129.8939971923828,214.99000549316406,170.39999389648438,155.54100036621094,100.02999877929688,134.6699981689453,129.8939971923828,214.99000549316406,171.0399932861328,156.02499389648438,101.3499984741211,135.4199981689453,130.33399963378906,216.61000061035156,166.77000427246094,149.60000610351562,98.20999908447266,129.38999938964844,127.74099731445312,211.3300018310547,167.38999938964844,150.01849365234375,99.23999786376953,131.77000427246094,128.0,211.82000732421875,70618900,53390000,18330400,2529800,27928000,19231800
2022-04-14,163.63096618652344,151.7064971923828,95.48999786376953,129.55999755859375,126.7300033569336,210.17999267578125,165.2899932861328,151.7064971923828,95.48999786376953,129.55999755859375,126.7300033569336,210.17999267578125,171.27000427246094,155.89700317382812,99.27100372314453,133.52000427246094,130.47950744628906,214.99000549316406,165.0399932861328,151.4720001220703,95.30500030517578,129.30999755859375,126.60099792480469,210.0,170.6199951171875,155.38999938964844,97.29000091552734,133.5,130.47950744628906,214.88999938964844,75329400,51598000,20931200,2399100,31598000,18379500
2022-04-18,163.4132080078125,152.78500366210938,94.70999908447266,126.7300033569336,127.67649841308594,210.77000427246094,165.07000732421875,152.78500366210938,94.70999908447266,126.7300033569336,127.67649841308594,210.77000427246094,166.60000610351562,154.0395050048828,95.27999877929688,129.07000732421875,128.21249389648438,213.3800048828125,163.57000732421875,150.25050354003906,91.81999969482422,124.41999816894531,126.18199920654297,208.3000030517578,163.9199981689453,151.52349853515625,93.7699966430664,128.60000610351562,127.0,210.0,69023900,46514000,19159200,2880500,20808000,16580800
2022-04-19,165.7198028564453,158.11549377441406,93.5,126.61000061035156,130.00900268554688,217.30999755859375,167.39999389648438,158.11549377441406,93.5,126.61000061035156,130.00900268554688,217.30999755859375,167.82000732421875,158.6490020751953,93.94999694824219,127.08999633789062,130.33299255371094,218.42999267578125,163.91000366210938,151.55050659179688,90.94999694824219,120.62000274658203,126.99949645996094,209.0,165.02000427246094,152.0294952392578,92.29000091552734,124.68000030517578,127.69149780273438,210.52000427246094,67723800,54926000,23870000,3128300,26490000,20089900
2022-04-20,165.551513671875,153.9980010986328,89.41000366210938,122.30999755859375,128.0399932861328,200.4199981689453,167.22999572753906,153.9980010986328,89.41000366210938,122.30999755859375,128.0399932861328,200.4199981689453,168.8800048828125,157.6024932861328,93.69999694824219,127.51000213623047,131.3990020751953,214.16000366210938,166.10000610351562,153.60350036621094,89.2699966430664,122.12999725341797,127.5,198.9199981689453,168.75999450683594,157.6024932861328,93.4800033569336,127.4800033569336,130.89199829101562,213.61000061035156,67929800,59630000,20949700,2747500,31696000,43036500
2022-04-21,164.74961853027344,148.29600524902344,85.98999786376953,115.97000122070312,124.81449890136719,188.07000732421875,166.4199981689453,148.29600524902344,85.98999786376953,115.97000122070312,124.81449890136719,188.07000732421875,171.52999877929688,156.73800659179688,90.01000213623047,123.77999877929688,130.09849548339844,202.97000122070312,165.91000366210938,147.58949279785156,85.4000015258789,115.29000091552734,124.52649688720703,185.5800018310547,168.91000366210938,154.71400451660156,89.55000305175781,122.37000274658203,129.25,201.60000610351562,87227800,63970000,25639000,3238500,36446000,49954100
2022-04-22,160.1660919189453,144.35000610351562,86.48999786376953,114.56999969482422,119.635498046875,184.11000061035156,161.7899932861328,144.35000610351562,86.48999786376953,114.56999969482422,119.635498046875,184.11000061035156,167.8699951171875,149.61500549316406,90.68000030517578,120.97000122070312,125.4020004272461,192.72000122070312,161.5,143.69749450683594,86.31099700927734,114.45999908447266,118.92500305175781,183.27000427246094,166.4600067138672,148.25,86.5,116.6500015258789,125.0,190.3699951171875,84882400,73078000,25130300,3908600,56884000,36426800
2022-04-25,161.24517822265625,146.07400512695312,85.83999633789062,116.56999969482422,123.0739974975586,186.99000549316406,162.8800048828125,146.07400512695312,85.83999633789062,116.56999969482422,123.0739974975586,186.99000549316406,163.1699981689453,146.22149658203125,86.16999816894531,117.26000213623047,123.27749633789062,187.17999267578125,158.4600067138672,142.30650329589844,81.80000305175781,110.30000305175781,118.51100158691406,181.66000366210938,161.1199951171875,144.0229949951172,82.69999694824219,110.72000122070312,119.10099792480469,182.72999572753906,96046400,61874000,24674000,3609400,46128000,29281100
2022-04-26,155.2261962890625,139.39100646972656,83.98999786376953,111.93000030517578,118.6500015258789,180.9499969482422,156.8000030517578,139.39100646972656,83.98999786376953,111.93000030517578,118.6500015258789,180.9499969482422,162.33999633789062,144.8560028076172,86.23999786376953,114.9800033569336,122.51000213623047,187.19000244140625,156.72000122070312,138.92950439453125,83.27999877929688,110.5999984741211,118.51100158691406,179.5,162.25,144.8000030517578,85.87000274658203,114.05999755859375,122.29450225830078,186.6300048828125,95623200,77530000,21194600,3035600,73054000,31747400
2022-04-27,154.99853515625,138.16700744628906,88.31999969482422,118.5199966430664,114.29450225830078,174.9499969482422,156.57000732421875,138.16700744628906,88.31999969482422,118.5199966430664,114.29450225830078,174.9499969482422,159.7899932861328,141.94850158691406,89.41000366210938,119.69000244140625,117.24199676513672,181.2100067138672,155.3800048828125,135.7834930419922,84.77999877929688,112.79000091552734,112.73650360107422,169.0,155.91000366210938,140.19149780273438,85.31999969482422,113.56999969482422,114.46949768066406,174.42999267578125,88063200,71336000,29351600,3618100,91820000,71062900
2022-04-28,161.99754333496094,144.59649658203125,90.91000366210938,120.55000305175781,118.52249908447266,205.72999572753906,163.63999938964844,144.59649658203125,90.91000366210938,120.55000305175781,118.52249908447266,205.72999572753906,164.52000427246094,145.9375,90.9800033569336,121.33999633789062,119.64949798583984,208.52999877929688,158.92999267578125,140.3000030517578,86.94000244140625,115.86000061035156,114.11499786376953,192.89999389648438,159.25,142.17799377441406,88.62000274658203,120.0,116.41500091552734,202.9199981689453,130216800,117316000,17707500,3081300,48884000,100890600
2022-04-29,156.0676727294922,124.28150177001953,97.08999633789062,124.16999816894531,114.1094970703125,200.47000122070312,157.64999389648438,124.28150177001953,97.08999633789062,124.16999816894531,114.1094970703125,200.47000122070312,166.1999969482422,130.76100158691406,103.5199966430664,136.5399932861328,117.91999816894531,212.47999572753906,157.25,121.625,96.66000366210938,123.83000183105469,113.81449890136719,199.89999389648438,161.83999633789062,129.8489990234375,101.52999877929688,130.69000244140625,116.7344970703125,204.4600067138672,131747600,272662000,44933400,5515800,42676000,49193400
2022-05-02,156.37454223632812,124.5,101.20999908447266,127.86000061035156,116.58300018310547,211.1300048828125,157.9600067138672,124.5,101.20999908447266,127.86000061035156,116.58300018310547,211.1300048828125,158.22999572753906,124.66799926757812,101.31999969482422,127.94999694824219,116.74549865722656,211.8800048828125,153.27000427246094,118.375,95.1500015258789,122.1500015258789,112.5999984741211,200.99000549316406,156.7100067138672,122.4010009765625,96.41000366210938,123.01000213623047,113.40499877929688,201.1699981689453,123055300,148788000,25479500,3291300,35534000,49915300
2022-05-03,157.8792724609375,124.25350189208984,100.37999725341797,127.56999969482422,117.33399963378906,212.02999877929688,159.47999572753906,124.25350189208984,100.37999725341797,127.56999969482422,117.33399963378906,212.02999877929688,160.7100067138672,126.22049713134766,102.69000244140625,130.72000122070312,118.44200134277344,214.89999389648438,156.32000732421875,122.82499694824219,99.43000030517578,126.11000061035156,116.03450012207031,208.08999633789062,158.14999389648438,124.05349731445312,100.12999725341797,127.8499984741211,116.43049621582031,210.4499969482422,88966500,79134000,15216100,1648500,24968000,41556300
2022-05-04,164.35366821289062,125.92849731445312,101.41000366210938,131.9499969482422,122.26100158691406,223.41000366210938,166.02000427246094,125.92849731445312,101.41000366210938,131.9499969482422,122.26100158691406,223.41000366210938,166.47999572753906,126.0,101.56999969482422,132.3800048828125,122.85449981689453,224.3000030517578,159.25999450683594,119.18299865722656,96.61000061035156,122.8499984741211,115.11599731445312,206.9600067138672,159.6699981689453,123.5999984741211,97.72000122070312,124.12999725341797,117.03150177001953,210.64999389648438,108256500,110746000,17740600,2504900,49916000,41375900
2022-05-05,155.19651794433594,116.40699768066406,94.63999938964844,124.08000183105469,116.50550079345703,208.27999877929688,156.77000427246094,116.40699768066406,94.63999938964844,124.08000183105469,116.50550079345703,208.27999877929688,164.0800018310547,123.4990005493164,98.47000122070312,128.5500030517578,121.03900146484375,220.1699981689453,154.9499969482422,115.07250213623047,94.05000305175781,122.44999694824219,115.00550079345703,206.16000366210938,163.85000610351562,123.0,97.94000244140625,126.6500015258789,120.2040023803711,218.74000549316406,130525300,144392000,18673100,3092400,45840000,41129200
2022-05-06,155.93014526367188,114.77249908447266,90.05000305175781,116.76000213623047,115.74649810791016,203.77000427246094,157.27999877929688,114.77249908447266,90.05000305175781,116.76000213623047,115.74649810791016,203.77000427246094,159.44000244140625,119.05049896240234,93.86000061035156,122.02999877929688,117.57150268554688,209.3800048828125,154.17999267578125,113.08149719238281,88.70999908447266,116.37999725341797,114.0155029296875,201.02000427246094,156.00999450683594,114.8499984741211,93.36000061035156,121.69999694824219,115.18450164794922,207.33999633789062,116124600,124260000,18568600,2460000,39710000,34747200
2022-05-09,150.75494384765625,108.78900146484375,84.83999633789062,106.62000274658203,112.51100158691406,196.2100067138672,152.05999755859375,108.78900146484375,84.83999633789062,106.62000274658203,112.51100158691406,196.2100067138672,155.8300018310547,114.0,88.5999984741211,113.08000183105469,115.0770034790039,202.57000732421875,151.49000549316406,107.95700073242188,84.43000030517578,105.8499984741211,112.00050354003906,195.5800018310547,154.92999267578125,111.3125,86.95500183105469,113.0,113.25,199.83999633789062,131577900,128124000,23338600,3793900,40802000,36303200
2022-05-10,153.18392944335938,108.85900115966797,84.56999969482422,107.91000366210938,114.3949966430664,197.64999389648438,154.50999450683594,108.85900115966797,84.56999969482422,107.91000366210938,114.3949966430664,197.64999389648438,156.74000549316406,112.64250183105469,88.63999938964844,111.16999816894531,116.25,202.9600067138672,152.92999267578125,107.1709976196289,83.51000213623047,106.19000244140625,112.90049743652344,194.19000244140625,155.52000427246094,111.25,88.63999938964844,110.73999786376953,115.50749969482422,199.50999450683594,115366700,105434000,23400900,2996600,39900000,34452500
2022-05-11,145.24266052246094,105.37200164794922,81.7300033569336,106.08999633789062,113.60250091552734,188.74000549316406,146.5,105.37200164794922,81.7300033569336,106.08999633789062,113.60250091552734,188.74000549316406,155.4499969482422,110.15599822998047,87.5199966430664,113.08000183105469,116.364501953125,200.6699981689453,145.80999755859375,104.42849731445312,81.47000122070312,105.33000183105469,113.23650360107422,188.27000427246094,153.5,108.10350036621094,85.51000213623047,109.69999694824219,113.23650360107422,196.3300018310547,142689800,109704000,24962400,3240700,37534000,31153400
2022-05-12,141.3364715576172,106.93049621582031,81.08999633789062,107.87999725341797,112.84400177001953,191.24000549316406,142.55999755859375,106.93049621582031,81.08999633789062,107.87999725341797,112.84400177001953,191.24000549316406,146.1999969482422,110.78050231933594,83.12000274658203,110.95999908447266,114.29499816894531,198.0500030517578,138.8000030517578,102.40550231933594,78.01000213623047,101.62000274658203,109.82450103759766,184.77999877929688,142.77000427246094,102.75,80.68000030517578,105.0199966430664,111.37750244140625,187.05999755859375,182602000,132026000,23833100,3515000,53836000,38262200
