user_id,Attrition
442,0.067397624
1091,0.067397624
981,0.067397624
785,0.067397624
1332,0.067397624
501,0.067397624
1058,0.067397624
1253,0.067397624
751,0.067397624
122,0.067397624
268,0.067397624
940,0.067397624
1125,0.067397624
540,0.067397624
1034,0.067397624
432,0.067397624
794,0.067397624
666,0.067397624
942,0.067397624
1114,0.067397624
853,0.067397624
1330,0.067397624
692,0.067397624
548,0.067397624
54,0.067397624
319,0.067397624
1147,0.067397624
1235,0.067397624
1436,0.067397624
520,0.067397624
983,0.067397624
1347,0.067397624
465,0.067397624
966,0.067397624
31,0.067397624
420,0.067397624
1462,0.067397624
1408,0.067397624
89,0.067397624
298,0.067397624
875,0.067397624
1385,0.067397624
1430,0.067397624
223,0.067397624
1412,0.067397624
1375,0.067397624
4,0.067397624
1174,0.067397624
892,0.067397624
34,0.067397624
1310,0.067397624
182,0.067397624
467,0.067397624
52,0.067397624
1032,0.067397624
142,0.067397624
1440,0.067397624
528,0.067397624
629,0.067397624
1051,0.067397624
1269,0.067397624
993,0.067397624
526,0.067397624
278,0.067397624
887,0.067397624
1275,0.067397624
667,0.067397624
792,0.067397624
148,0.067397624
1039,0.067397624
1414,0.067397624
474,0.067397624
1341,0.067397624
1158,0.067397624
393,0.067397624
965,0.067397624
1397,0.067397624
743,0.067397624
980,0.067397624
1410,0.067397624
916,0.067397624
1300,0.067397624
642,0.067397624
1064,0.067397624
1318,0.067397624
1247,0.067397624
187,0.067397624
1023,0.067397624
1183,0.067397624
1073,0.067397624
1311,0.067397624
9,0.067397624
1019,0.067397624
1180,0.067397624
1405,0.067397624
1120,0.067397624
483,0.067397624
310,0.067397624
722,0.067397624
5,0.067397624
482,0.067397624
204,0.067397624
1086,0.067397624
376,0.067397624
740,0.067397624
299,0.067397624
1218,0.067397624
546,0.067397624
1434,0.067397624
1400,0.067397624
302,0.067397624
1096,0.067397624
360,0.067397624
1131,0.067397624
191,0.067397624
315,0.067397624
211,0.067397624
215,0.067397624
279,0.067397624
1179,0.067397624
141,0.067397624
1227,0.067397624
641,0.067397624
14,0.067397624
82,0.067397624
1301,0.067397624
787,0.067397624
583,0.067397624
333,0.067397624
610,0.067397624
390,0.067397624
1083,0.067397624
2,0.067397624
554,0.067397624
85,0.067397624
995,0.067397624
107,0.067397624
930,0.067397624
1306,0.067397624
1308,0.067397624
489,0.067397624
361,0.067397624
1090,0.067397624
80,0.067397624
152,0.067397624
1452,0.067397624
1093,0.067397624
231,0.067397624
693,0.067397624
96,0.067397624
224,0.067397624
948,0.067397624
1015,0.067397624
913,0.067397624
445,0.067397624
1,0.067397624
425,0.067397624
159,0.067397624
1210,0.067397624
227,0.067397624
838,0.067397624
1416,0.067397624
161,0.067397624
656,0.067397624
308,0.067397624
253,0.067397624
1084,0.067397624
113,0.067397624
1292,0.067397624
898,0.067397624
295,0.067397624
608,0.067397624
175,0.067397624
970,0.067397624
45,0.067397624
487,0.067397624
1358,0.067397624
55,0.067397624
657,0.067397624
1126,0.067397624
254,0.067397624
491,0.067397624
867,0.067397624
1396,0.067397624
587,0.067397624
863,0.067397624
536,0.067397624
619,0.067397624
192,0.067397624
1411,0.067397624
1460,0.067397624
1273,0.067397624
1425,0.067397624
574,0.067397624
108,0.067397624
651,0.067397624
567,0.067397624
728,0.067397624
842,0.067397624
426,0.067397624
260,0.067397624
580,0.067397624
1021,0.067397624
1173,0.067397624
572,0.067397624
679,0.067397624
1349,0.067397624
233,0.067397624
303,0.067397624
506,0.067397624
364,0.067397624
1100,0.067397624
27,0.067397624
1056,0.067397624
317,0.067397624
471,0.067397624
907,0.067397624
202,0.067397624
1129,0.067397624
1069,0.067397624
1263,0.067397624
381,0.067397624
1137,0.067397624
914,0.067397624
634,0.067397624
184,0.067397624
431,0.067397624
1413,0.067397624
1438,0.067397624
1361,0.067397624
326,0.067397624
19,0.067397624
726,0.067397624
330,0.067397624
353,0.067397624
1074,0.067397624
1360,0.067397624
412,0.067397624
1149,0.067397624
649,0.067397624
1279,0.067397624
638,0.067397624
18,0.067397624
500,0.067397624
1099,0.067397624
1075,0.067397624
53,0.067397624
632,0.067397624
874,0.067397624
342,0.067397624
47,0.067397624
459,0.067397624
748,0.067397624
609,0.067397624
989,0.067397624
1038,0.067397624
473,0.067397624
711,0.067397624
717,0.067397624
140,0.067397624
1123,0.067397624
39,0.067397624
1368,0.067397624
1026,0.067397624
322,0.067397624
742,0.067397624
935,0.067397624
479,0.067397624
1236,0.067397624
1079,0.067397624
461,0.067397624
58,0.067397624
241,0.067397624
1103,0.067397624
783,0.067397624
1399,0.067397624
56,0.067397624
665,0.067397624
575,0.067397624
505,0.067397624
443,0.067397624
1283,0.067397624
516,0.067397624
29,0.067397624
270,0.067397624
924,0.067397624
1288,0.067397624
985,0.067397624
1327,0.067397624
1439,0.067397624
481,0.067397624
124,0.067397624
198,0.067397624
1229,0.067397624
